2021-02-27 17:20:36.629643,0.0
2021-02-27 17:20:37.818100,0.0
2021-02-27 17:20:39.006510,0.0
2021-02-27 17:20:40.203150,0.0
2021-02-27 17:20:41.393742,0.0
2021-02-27 17:20:42.592586,5.6
2021-02-27 17:21:35.683043,0.0
2021-02-27 17:21:36.896202,0.0
2021-02-27 17:21:38.136834,0.0
2021-02-27 17:21:39.379945,0.0
2021-02-27 17:21:40.629139,0.0
2021-02-27 17:21:41.877693,5.3
2021-02-27 17:21:43.120110,0.0
2021-02-27 17:21:44.362853,0.0
2021-02-27 17:21:45.569905,0.0
2021-02-27 17:21:46.817561,0.0
2021-02-27 17:21:48.058052,0.0
2021-02-27 17:21:49.263608,0.0
2021-02-27 17:21:50.444074,0.0
2021-02-27 17:21:51.685642,0.0
2021-02-27 17:21:52.931810,0.0
2021-02-27 17:21:54.175407,0.0
2021-02-27 17:21:55.398463,0.0
2021-02-27 17:21:56.640439,0.0
2021-02-27 17:21:57.876900,5.6
2021-02-27 17:21:59.102489,0.0
2021-02-27 17:22:00.289149,0.0
2021-02-27 17:22:01.494558,0.0
2021-02-27 17:22:02.730148,0.0
2021-02-27 17:22:03.935026,0.0
2021-02-27 17:22:05.161461,0.0
2021-02-27 17:22:06.389734,0.0
2021-02-27 17:22:07.633847,0.0
2021-02-27 17:22:08.869585,10.6
2021-02-27 17:22:10.114561,0.0
2021-02-27 17:22:11.367798,0.0
2021-02-27 17:22:12.639264,0.0
2021-02-27 17:22:13.876167,10.5
2021-02-27 17:22:15.115947,0.0
2021-02-27 17:22:16.373372,0.0
2021-02-27 17:22:17.559628,0.0
2021-02-27 17:22:18.789655,0.0
2021-02-27 17:22:19.975439,0.0
2021-02-27 17:22:21.167596,0.0
2021-02-27 17:22:22.353207,0.0
2021-02-27 17:22:23.595748,0.0
2021-02-27 17:22:24.802438,5.9
2021-02-27 17:22:26.038860,0.0
2021-02-27 17:22:27.253013,0.0
2021-02-27 17:22:28.450863,0.0
2021-02-27 17:22:29.690144,0.0
2021-02-27 17:22:30.891685,5.9
2021-02-27 17:22:32.099379,0.0
2021-02-27 17:22:33.309342,0.0
2021-02-27 17:22:34.499441,0.0
2021-02-27 17:22:35.715224,0.0
2021-02-27 17:22:36.937403,0.0
2021-02-27 17:22:38.155780,0.0
2021-02-27 17:22:39.397525,0.0
2021-02-27 17:22:40.651375,0.0
2021-02-27 17:22:41.914020,0.0
2021-02-27 17:22:43.106986,0.0
2021-02-27 17:22:44.309420,0.0
2021-02-27 17:22:45.516376,0.0
2021-02-27 17:22:46.765167,0.0
2021-02-27 17:22:47.975800,0.0
2021-02-27 17:22:49.195158,0.0
2021-02-27 17:22:50.408196,0.0
2021-02-27 17:22:51.615606,0.0
2021-02-27 17:22:52.819298,0.0
2021-02-27 17:22:54.026657,0.0
2021-02-27 17:22:55.238003,0.0
2021-02-27 17:22:56.468305,0.0
2021-02-27 17:22:57.664574,0.0
2021-02-27 17:22:58.873082,11.8
2021-02-27 17:23:00.087910,0.0
2021-02-27 17:23:01.318132,0.0
2021-02-27 17:23:02.533697,0.0
2021-02-27 17:23:03.740695,0.0
2021-02-27 17:23:04.939386,0.0
2021-02-27 17:23:06.154488,0.0
2021-02-27 17:23:07.346993,0.0
2021-02-27 17:23:08.532062,0.0
2021-02-27 17:23:09.715022,0.0
2021-02-27 17:23:10.939845,0.0
2021-02-27 17:23:12.151700,0.0
2021-02-27 17:23:13.367418,0.0
2021-02-27 17:23:14.573186,0.0
2021-02-27 17:23:15.843006,0.0
2021-02-27 17:23:17.077446,0.0
2021-02-27 17:23:18.324225,0.0
2021-02-27 17:23:19.576779,0.0
2021-02-27 17:23:20.792361,0.0
2021-02-27 17:23:22.051830,0.0
2021-02-27 17:23:23.273965,0.0
2021-02-27 17:23:24.526888,0.0
2021-02-27 17:23:25.757787,0.0
2021-02-27 17:23:26.986915,0.0
2021-02-27 17:23:28.248368,0.0
2021-02-27 17:23:29.479926,0.0
2021-02-27 17:23:30.695486,0.0
2021-02-27 17:23:31.898603,5.9
2021-02-27 17:23:33.086277,0.0
2021-02-27 17:23:34.274193,0.0
2021-02-27 17:23:35.459796,0.0
2021-02-27 17:23:36.722727,0.0
2021-02-27 17:23:37.947498,0.0
2021-02-27 17:23:39.148855,0.0
2021-02-27 17:23:40.362974,0.0
2021-02-27 17:23:41.602615,0.0
2021-02-27 17:23:42.800294,0.0
2021-02-27 17:23:44.033474,5.9
2021-02-27 17:23:45.252647,0.0
2021-02-27 17:23:46.524521,0.0
2021-02-27 17:23:47.763490,0.0
2021-02-27 17:23:48.977346,11.8
2021-02-27 17:23:50.194988,0.0
2021-02-27 17:23:51.409567,0.0
2021-02-27 17:23:52.623776,0.0
2021-02-27 17:23:53.840630,0.0
2021-02-27 17:23:55.033559,0.0
2021-02-27 17:23:56.248821,0.0
2021-02-27 17:23:57.450955,0.0
2021-02-27 17:23:58.672845,0.0
2021-02-27 17:23:59.901857,5.6
2021-02-27 17:24:01.172724,0.0
2021-02-27 17:24:02.393125,0.0
2021-02-27 17:24:03.609698,0.0
2021-02-27 17:24:04.823618,0.0
2021-02-27 17:24:06.003252,0.0
2021-02-27 17:24:07.229943,0.0
2021-02-27 17:24:08.426537,0.0
2021-02-27 17:24:09.680935,0.0
2021-02-27 17:24:10.908401,0.0
2021-02-27 17:24:12.153834,0.0
2021-02-27 17:24:13.367959,0.0
2021-02-27 17:24:14.613895,0.0
2021-02-27 17:24:15.796456,0.0
2021-02-27 17:24:17.011871,5.6
2021-02-27 17:24:18.232608,0.0
2021-02-27 17:24:19.457304,0.0
2021-02-27 17:24:20.677080,0.0
2021-02-27 17:24:21.894903,0.0
2021-02-27 17:24:23.109850,5.9
2021-02-27 17:24:24.291814,0.0
2021-02-27 17:24:25.505628,0.0
2021-02-27 17:24:26.711770,0.0
2021-02-27 17:24:27.909038,0.0
2021-02-27 17:24:29.125452,0.0
2021-02-27 17:24:30.367255,0.0
2021-02-27 17:24:31.549939,0.0
2021-02-27 17:24:32.780474,0.0
2021-02-27 17:24:33.959661,87.4
2021-02-27 17:24:35.132418,100.0
2021-02-27 17:24:36.314534,100.0
2021-02-27 17:24:37.500577,100.0
2021-02-27 17:24:38.956859,68.8
2021-02-27 17:24:40.319414,50.0
2021-02-27 17:24:41.674484,43.8
2021-02-27 17:24:42.869282,52.9
2021-02-27 17:24:44.434247,68.8
2021-02-27 17:24:45.632614,68.8
2021-02-27 17:24:46.814542,50.0
2021-02-27 17:24:48.042771,70.6
2021-02-27 17:24:50.176983,68.8
2021-02-27 17:24:51.923768,31.6
2021-02-27 17:24:53.110464,50.0
2021-02-27 17:24:54.528386,64.7
2021-02-27 17:24:55.765704,41.2
2021-02-27 17:24:56.951566,56.2
2021-02-27 17:24:58.161238,70.60000000000001
2021-02-27 17:24:59.380480,6.2
2021-02-27 17:25:01.208338,0.0
2021-02-27 17:25:02.415201,0.0
2021-02-27 17:25:03.644676,5.9
2021-02-27 17:25:04.837645,0.0
2021-02-27 17:25:06.031140,0.0
2021-02-27 17:25:07.247368,0.0
2021-02-27 17:25:08.421605,0.0
2021-02-27 17:25:09.620897,0.0
2021-02-27 17:25:10.827541,0.0
2021-02-27 17:25:12.001070,0.0
2021-02-27 17:25:13.180642,0.0
2021-02-27 17:25:14.356304,0.0
2021-02-27 17:25:15.548751,0.0
2021-02-27 17:25:16.723576,0.0
